1,1,0
2,3,2
3,2,1
4,1,0
5,9,4
6,5,2
7,8,3
8,3,1
9,1,0
X,17,6
E,X,3
10,7,2
11,461,130
12,13,4
13,4,1
14,1,0
15,29,8
16,15,4
17,122,33
18,9,2
19,47,10
1X,145,36
1E,20,5
20,5,1
21,1,0
22,43,X
23,22,5
24,X7,20
25,5809,1078
26,E,2
27,X68,1X9
28,15,3
29,1E,4
2X,2E,6
2E,6,1
30,1,0
31,61,10
32,31,6
33,21,4
34,17,3
35,1229,228
36,11,2
37,2022,383
38,147,26
39,115,20
3X,120EE,20E0
3E,40,7
40,7,1
41,1,0
42,83,12
43,42,7
44,461,76
45,32409,5324
46,345,56
47,75,10
48,13,2
49,107,18
4X,E417,15X6
4E,382,59
50,27,4
51,413653461,638X4190
52,53,8
53,8,1
54,1,0
55,X9,14
56,55,8
57,24322,3553
58,29,4
59,45EE,660
5X,18E,26
5E,2020,2X5
60,15,2
61,920201,10X620
62,2183,2EX
63,22,3
64,29547,3X06
65,253,34
66,45,6
67,68,9
68,9,1
69,1,0
6X,117,16
6E,6X,9
70,47,6
71,119461,15E30
72,6031,796
73,24,3
74,145,19
75,201429,26808
76,17,2
77,XE2,119
78,7EE,X0
79,7047,890
7X,8743EE,X7E20
7E,33,4
80,41,5
81,19050201,2176720
82,83,X
83,X,1
84,1,0
85,149,18
86,85,X
87,XE808,10E83
88,43,5
89,35,4
8X,X8E0X17,1063216
8E,682,79
90,947,XX
91,1588E1X4279461,1846395623990
92,19,2
93,207,24
94,X7,10
95,4X0E69,55694
96,715,80
97,79X,89
98,5809,63X
99,461,50
9X,129745,14426
9E,X0,E
X0,E,1
X1,1,0
X2,183,1X
X3,X2,E
X4,166X0X7,180180
X5,38X409,40198
X6,315,34
X7,1701768,182E13
X8,401,43
X9,9907,X38
XX,3917,3E6
XE,6182,653
E0,1E,2
E1,X4X047,X9X90
E2,70545,7366
E3,184,19
E4,2E,3
E5,2054369,210914
E6,3E,4
E7,21E86182,2253239
E8,5E,6
E9,7E,8
EX,EE,10
EE,10,1
100,1,0
101,201,20
102,101,10
103,81,8
104,61,6
105,5000E4E409,4XEX893E8
106,41,4
107,402905808,3E121999
108,31,3
109,1315,128
10X,103X7,EE0
10E,189,18
110,21,2
111,52X2639923461,502388973590
112,4593,434
113,924,89
114,501,49
115,6993,654
116,E415,X84
117,19563422,1820713
118,1229,114
119,75E,70
11X,3E5766745,38265E36
11E,120,11
120,11,1
121,1,0
122,243,22
123,122,11
124,8154947,751EX6
125,X06809,91EX4
126,X0E,92
127,1208,109
128,147,13
129,3015E,2870
12X,E15,X0
12E,14X0X82,1312E3
130,115,10
131,114363204544833461,EXE8364355937530
132,23,2
133,347,30
134,120EE,1056
135,5429,488
136,4411,39X
137,E82,X3
138,27EE,240
139,47,4
13X,26131,2226
13E,3018X40,27473E
140,81,7
141,8463953X4201,729EX6761X0
142,143,12
143,12,1
144,1,0
145,289,24
146,145,12
147,319E624208,2821E7883
148,83,7
149,20X107,19038
14X,6736X17,56E516
14E,49,4
150,2X87,252
151,1XE75,1730
152,2X553,2498
153,7EE,68
154,461,39
155,22E33,1X44
156,25,2
157,45E44396E82,3869674689
158,32409,2772
159,945EE,7860
15X,E2922476745,9266E70026
15E,38,3
160,345,29
161,13546X7,107020
162,60E03,4E32
163,62,5
164,75,6
165,E69,94
166,105,X
167,168,13
168,13,1
169,1,0
16X,317,26
16E,16X,13
170,107,X
171,1E60461,167790
172,77,6
173,64,5
174,E417,8E3
175,25E18X2X9,1E641008
176,3015,244
177,3X,3
178,231147,191E6
179,E0047,86E0
17X,68EE,530
17E,20X9180,173XX1
180,27,2
181,7X3148477930201,60X40999179X20
182,E415,890
183,34782,2735
184,413653461,31X520X6
185,26001,1E00
186,43485,333X
187,41438,3183
188,53,4
189,2X4615E,221850
18X,1127E617,X05006
18E,129280X,E2299
190,X7,8
191,75E2E875E,57X27990
192,193,14
193,14,1
194,1,0
195,369,28
196,195,14
197,34X361,26570
198,X9,8
199,54410115,3E95X60
19X,2E1X8745,2209386
19E,68620,4E6E
1X0,55,4
1X1,20840801,1625440
1X2,491,36
1X3,1482,103
1X4,E119XX947,81729646
1X5,7949,584
1X6,308E,22X
1X7,1X587954668,1447423209
1X8,29,2
1X9,507,38
1XX,13XE317,E6506
1XE,147,10
1E0,45EE,330
1E1,5E89863X77058453461,43879XE165E5X6X290
1E2,1545,106
1E3,X68,77
1E4,18E,13
1E5,30651X4E7169,221X3014674
1E6,143E,E8
1E7,3X383882,2904819
1E8,81407EE,5938X0
1E9,14X7,100
1EX,231177,17286
1EE,200,15
200,15,1
201,1,0
202,403,2X
203,202,15
204,920201,65310
205,4162009,2X8658
206,2941,1E4
207,817X5E,58290
208,2183,15E
209,2415E,1770
20X,55025630617,3924296796
20E,2X7,20
210,947,66
211,7E02X830EXX7,55880363860
212,1522X93,EX4E8
213,1564,101
214,29547,1E03
215,349,24
216,2E,2
217,25794282,1837E89
218,253,18
219,10539443047,85E2054E0
21X,34E1X7,23X90
21E,57X2920,3X2071
220,45,3
221,210X1415629X2801,150080091XEX140
222,16E183,1099X
223,5E,4
224,74X7,500
225,40242091009,2859705944
226,8E,6
227,43X2384,2XX049
228,115,9
229,15E,10
22X,22E,16
22E,16,1
230,1,0
231,461,30
232,231,16
233,161,10
234,117,9
235,9672X7,639X0
236,91,6
237,220509E70446X82,15209873258239
238,7947,516
239,61,4
23X,71X586E7E40EE,484756620010
23E,424,29
240,47,3
241,E1E52094X4E206001,7368E899X5831500
242,56143,371X
243,48842,30E5
244,119461,8E76
245,368575E,239030
246,31,2
247,37891008,2440163
248,6031,3X9
249,3XE5,264
24X,X017,656
24E,26E36X,17E23
250,XX7,70
251,48994061,305E2E0
252,315,20
253,30161,1E18
254,38E01,2489
255,1E75720369,131070314
256,105415,7E30
257,3X0675,253E0
258,201429,13404
259,1E75,130
25X,2X280277745,1985543306
25E,260,17
260,17,1
261,1,0
262,503,32
263,262,17
264,17XE547,106366
265,8014009,504504
266,379505,2356X
267,3829911X68,2385E9833
268,7EE,50
269,298E315,190E68
26X,X3917,6526
26E,E93,74
270,7047,446
271,15665061,XX9910
272,1E45,126
273,8904,551
274,8743EE,53E70
275,175,10
276,5091,316
277,X0E536878E92E82,6267EE72404X59
278,33,2
279,707,44
27X,27E897883EE,1777288320
27E,XX40,67E
280,2941,185
281,4755E,29E0
282,54683,3352
283,2022,129
284,19050201,1099370
285,1126289,80544
286,67,4
287,255XE08,15X939
288,83,5
289,1367541E,94E6E8
28X,1830X696516X19617,102E4X1950677626
28E,113,8
290,147,X
291,27605771999200X19461,16E8191154788144990
292,293,18
293,18,1
294,1,0
295,569,34
296,295,18
297,2837E2,17389
298,149,X
299,115,8
29X,17XEX4X7,EX3E60
29E,165E,E0
2X0,85,5
2X1,665023377418278594801,3X6442EX28E6812E2380
2X2,69,4
2X3,24942,1505
2X4,180967E14X7,EX436X960
2X5,5575E,3290
2X6,120EE,838
2X7,61EE684,377089
2X8,3015,193
2X9,246X8647,1495E90
2XX,17715,E60
2XE,7659330X,4506313
2E0,35,2
2E1,14414E3XEX2217E0X8E20629778E3461,9684676E4123XXX50393X6367X0330
2E2,2427E45,1459E6
2E3,27EE,168
2E4,X8E0X17,631709
2E5,6E169,4048
2E6,4343E,25X4
2E7,52,3
2E8,753147,43936
2E9,615EEE,36700
2EX,E6048E,67X66
2EE,42910900,2540947
300,947,55
301,3E16X0233348E500201,2321X2XX3954E6X2X0
302,X5,6
303,102,7
304,1588E1X4279461,X231X8911XX6
305,27E3,164
306,205,12
307,308,19
308,19,1
309,1,0
30X,617,36
30E,30X,19
310,207,12
311,12683461,834590
312,30X89593,18E6994
313,104,7
314,X7,6
315,47E0862X844E0569,278045443X034E4
316,E415,650
317,13691282,896429
318,4X0E69,28948
319,679047,38E70
31X,11212E5X91774945,75060X9X906EX6
31E,54,3
320,715,40
321,19X36X963505726880001,1032X2173XX7X254X400
322,11303,752
323,201322,11603
324,X23547,58506
325,E07378738E6809,62145818313X4
326,37,2
327,23915759349X68,135940716X949
328,5809,31E
329,9227,514
32X,2222X8E15,126824X0
32E,66490X,37649
330,461,26
331,674X7,3800
332,E8E,66
333,2760347,155030
334,129745,8213
335,73,4
336,94011,518X
337,29547,1650
338,147EE,920
339,184E830115,E27231X0
33X,1314874523943EE,83688EX282920
33E,1002000,67067
340,181,E
341,26038E608201,1451900X020
342,343,1X
343,1X,1
344,1,0
345,689,38
346,345,1X
347,59X38E3134308,31EX25907179
348,183,E
349,157X90E107,96EX2318
34X,421801,23220
34E,1618EX13E22,99E09EX43
350,15287,93X
351,131407690461,8200789X90
352,36323,1X9X
353,75,4
354,166X0X7,X00X0
355,49E653,27248
356,88055,47E4
357,2722,149
358,38X409,200XX
359,1316E001EEEEE,8141E384400
35X,8XE544945,49349146
35E,12320,777
360,315,18
361,575,30
362,39,2
363,947,50
364,502X3X7E8X0X7,280X3E765940
365,183E3726X632EE409,X99006171177XE8
366,1X7,10
367,98X8X0968,52078369
368,281401,15043
369,4741647,253X44
36X,2815,150
36E,X0X6,53E
370,9907,51X
371,9664X39875E,5054318330
372,1453,88
373,4E82X04,275331
374,3917,1E9
375,2180X162E9X26369,115E65927E89754
376,E417,5E6
377,13X3212EE82,83X051303
378,63497947,33639X6
379,3601,1X0
37X,31X784X060X678100EE,179X68432799657210
37E,380,1E
380,1E,1
381,1,0
382,743,3X
383,382,1E
384,X4X047,54E46
385,210X1809,1104578
